title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CA
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CA
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CH
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CH
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CH
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CI
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CI
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CI
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CL
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CL
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CL
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CM
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CM
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CM
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CO
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CO
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CO
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CR
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CR
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CR
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CU
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CU
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CU
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CV
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CV
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CV
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CY
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CY
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CY
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, CZ
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, CZ
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, CZ
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, DE
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, DE
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, DE
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, DK
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, DK
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, DK
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, DO
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, DO
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, DO
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, DZ
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, DZ
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, DZ
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, EC
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, EC
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, EC
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, EE
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, EE
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, EE
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, EG
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, EG
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, EG
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, ES
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, ES
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, ES
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, FI
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, FI
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, FI
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, FJ
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, FJ
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, FJ
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, FR
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, FR
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, FR
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GB
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GB
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GB
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GF
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GF
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GF
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GG
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GG
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GG
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GH
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GH
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GH
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GI
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GI
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GI
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GQ
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GQ
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GQ
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GR
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GR
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GR
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, GT
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, GT
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, GT
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, HK
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, HK
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, HK
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, HN
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, HN
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, HN
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, HR
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, HR
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, HR
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, HU
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, HU
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, HU
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, ID
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, ID
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, ID
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, IE
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, IE
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, IE
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, IL
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, IL
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, IL
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, IN
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, IN
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, IN
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, IQ
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, IQ
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, IQ
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, IS
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, IS
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, IS
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, IT
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, IT
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, IT
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, JM
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, JM
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, JM
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, JO
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, JO
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, JO
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, JP
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, JP
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, JP
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, KE
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, KE
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, KE
Barbie: Epic Road Trip,movie,Animation,2022-01-01,tt22695064,6.4,153.0, KR
Barbie: Epic Road Trip,movie, Comedy,2022-01-01,tt22695064,6.4,153.0, KR
Barbie: Epic Road Trip,movie, Family,2022-01-01,tt22695064,6.4,153.0, KR
